valid_task,valid_accuracy,valid_balanced_accuracy,valid_mcc,valid_precision_macro,valid_recall_macro,valid_f1_macro,valid_precision_weighted,valid_recall_weighted,valid_f1_weighted,valid_log_loss,valid_roc_auc,fold,seed,epoch,task,accuracy,balanced_accuracy,mcc,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,log_loss,roc_auc
classification,0.8708672905113383,0.7765353466818352,0.6501125054914595,0.8820906394677406,0.7765353466818352,0.8099716136876007,0.8740905522673735,0.8708672905113383,0.8606566962859807,0.6144300661955839,,0.0,0.0,0.0,,,,,,,,,,,,
classification,0.8798955203978382,0.791251256065526,0.676657521640799,0.8930158171490057,0.791251256065526,0.8247506218011469,0.8835158942268388,0.8798955203978382,0.8710695606783706,0.7716996346182649,,0.0,0.0,1.0,,,,,,,,,,,,
classification,0.8905160445214881,0.8191058981556483,0.706207155073306,0.8907233842740434,0.8191058981556483,0.846035044857413,0.8905615951105323,0.8905160445214881,0.8850270794261299,0.6617261788416555,,0.0,0.0,2.0,,,,,,,,,,,,
classification,0.8857077865541341,0.8007504485297013,0.6935298196917594,0.8998195290756014,0.8007504485297013,0.8341382194361463,0.8894954609508128,0.8857077865541341,0.8777142424950369,0.7524106356097938,,0.0,0.0,3.0,,,,,,,,,,,,
classification,0.8995834934778687,0.8337249567311933,0.7318383083276171,0.9012191017880855,0.8337249567311933,0.8598189219762145,0.8999217894462213,0.8995834934778687,0.8949968728978926,0.6288213041006235,,0.0,0.0,4.0,,,,,,,,,,,,
classification,0.8979127611009577,0.8296630893813355,0.7271860017040597,0.9010150803254255,0.8296630893813355,0.8568115215270715,0.8985803318508627,0.8979127611009577,0.8929574333325846,0.6581258703186628,,0.0,0.0,5.0,,,,,,,,,,,,
classification,0.9018581995309399,0.8386628985383622,0.7381983071584682,0.9022707706125508,0.8386628985383622,0.8636665364457277,0.9019398267345875,0.9018581995309399,0.8976653065431773,0.675022166381589,,0.0,0.0,6.0,,,,,,,,,,,,
classification,0.9029014267897623,0.8409491303596248,0.7411152347341948,0.9027373457264602,0.8409491303596248,0.8654241713874187,0.9028696666064994,0.9029014267897623,0.8988856484640764,0.6518584578217387,,0.0,0.0,7.0,,,,,,,,,,,,
classification,0.902297453113602,0.8474456067712534,0.7399532388668751,0.893968714123111,0.8474456067712534,0.8668986127984251,0.9009732506638152,0.902297453113602,0.8992403613024232,0.6608497436826553,,0.0,0.0,8.0,,,,,,,,,,,,
classification,0.9045486277247449,0.8445959728422139,0.7457225697487312,0.903445044965226,0.8445959728422139,0.8681929537785023,0.9043427754580492,0.9045486277247449,0.9008091342294977,0.6997738779015159,,0.0,0.0,9.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,classification,0.9007443724725334,0.8482136994948455,0.7542227935320779,0.9084072676552979,0.8482136994948455,0.8712942334314863,0.9025476744282106,0.9007443724725334,0.8968170262831295,0.7512245112227857,
classification,0.8647659602781197,0.7666967868970536,0.6445793186361498,0.8894708508185192,0.7666967868970536,0.8017992029709718,0.8729075522555696,0.8647659602781197,0.8523435676973824,0.7737807203333955,,1.0,0.0,0.0,,,,,,,,,,,,
classification,0.8853504773944576,0.8119836702035181,0.6999463282179978,0.8925885464343868,0.8119836702035181,0.8406747507976012,0.8871901127541083,0.8853504773944576,0.8788465381174742,0.6589656260971398,,1.0,0.0,1.0,,,,,,,,,,,,
classification,0.8865564390032935,0.8091423006146171,0.7041356060888877,0.9009536633909636,0.8091423006146171,0.8405399580409263,0.8904801543418964,0.8865564390032935,0.8792966783436478,0.767510686939929,,1.0,0.0,2.0,,,,,,,,,,,,
classification,0.8893592601217606,0.8190872422100669,0.7109807110833176,0.8960465232262051,0.8190872422100669,0.8470590778856295,0.890998551743373,0.8893592601217606,0.8834503595525681,0.7278542158345658,,1.0,0.0,3.0,,,,,,,,,,,,
classification,0.8900745201104494,0.8145074938759969,0.7139692108628508,0.9051986391309214,0.8145074938759969,0.8458697433523708,0.8941374674131176,0.8900745201104494,0.883215643488096,0.7467957607989185,,1.0,0.0,4.0,,,,,,,,,,,,
classification,0.8952060946804618,0.8260841595939776,0.7274212966791426,0.9056788158011293,0.8260841595939776,0.8550097007033856,0.8977897603429993,0.8952060946804618,0.8895501036912061,0.7452809989849963,,1.0,0.0,5.0,,,,,,,,,,,,
classification,0.8974100934828171,0.8355789628150386,0.7328177721057842,0.9000711804229486,0.8355789628150386,0.8604353404150378,0.8979844746031437,0.8974100934828171,0.8929369411855904,0.7341979497703329,,1.0,0.0,6.0,,,,,,,,,,,,
